0	1023
1	1022
2	1021
3	1020
4	1019
5	1018
6	1017
7	1016
8	1015
9	1014
10	1013
11	1012
12	1011
13	1010
14	1009
15	1008
16	1007
17	1006
18	1005
19	1004
20	1003
21	1002
22	1001
23	1000
24	999
25	998
26	997
27	996
28	995
29	994
30	993
31	992
32	991
33	990
34	989
35	988
36	987
37	986
38	985
39	984
40	983
41	982
42	981
43	980
44	979
45	978
46	977
47	976
48	975
49	974
50	973
51	972
52	971
53	970
54	969
55	968
56	967
57	966
58	965
59	964
60	963
61	962
62	961
63	960
64	959
65	958
66	957
67	956
68	955
69	954
70	953
71	952
72	951
73	950
74	949
75	948
76	947
77	946
78	945
79	944
80	943
81	942
82	941
83	940
84	939
85	938
86	937
87	936
88	935
89	934
90	933
91	932
92	931
93	930
94	929
95	928
96	927
97	926
98	925
99	924
100	923
101	922
102	921
103	920
104	919
105	918
106	917
107	916
108	915
109	914
110	913
111	912
112	911
113	910
114	909
115	908
116	907
117	906
118	905
119	904
120	903
121	902
122	901
123	900
124	899
125	898
126	897
127	896
128	895
129	894
130	893
131	892
132	891
133	890
134	889
135	888
136	887
137	886
138	885
139	884
140	883
141	882
142	881
143	880
144	879
145	878
146	877
147	876
148	875
149	874
150	873
151	872
152	871
153	870
154	869
155	868
156	867
157	866
158	865
159	864
160	863
161	862
162	861
163	860
164	859
165	858
166	857
167	856
168	855
169	854
170	853
171	852
172	851
173	850
174	849
175	848
176	847
177	846
178	845
179	844
180	843
181	842
182	841
183	840
184	839
185	838
186	837
187	836
188	835
189	834
190	833
191	832
192	831
193	830
194	829
195	828
196	827
197	826
198	825
199	824
200	823
201	822
202	821
203	820
204	819
205	818
206	817
207	816
208	815
209	814
210	813
211	812
212	811
213	810
214	809
215	808
216	807
217	806
218	805
219	804
220	803
221	802
222	801
223	800
224	799
225	798
226	797
227	796
228	795
229	794
230	793
231	792
232	791
233	790
234	789
235	788
236	787
237	786
238	785
239	784
240	783
241	782
242	781
243	780
244	779
245	778
246	777
247	776
248	775
249	774
250	773
251	772
252	771
253	770
254	769
255	768
256	767
257	766
258	765
259	764
260	763
261	762
262	761
263	760
264	759
265	758
266	757
267	756
268	755
269	754
270	753
271	752
272	751
273	750
274	749
275	748
276	747
277	746
278	745
279	744
280	743
281	742
282	741
283	740
284	739
285	738
286	737
287	736
288	735
289	734
290	733
291	732
292	731
293	730
294	729
295	728
296	727
297	726
298	725
299	724
300	723
301	722
302	721
303	720
304	719
305	718
306	717
307	716
308	715
309	714
310	713
311	712
312	711
313	710
314	709
315	708
316	707
317	706
318	705
319	704
320	703
321	702
322	701
323	700
324	699
325	698
326	697
327	696
328	695
329	694
330	693
331	692
332	691
333	690
334	689
335	688
336	687
337	686
338	685
339	684
340	683
341	682
342	681
343	680
344	679
345	678
346	677
347	676
348	675
349	674
350	673
351	672
352	671
353	670
354	669
355	668
356	667
357	666
358	665
359	664
360	663
361	662
362	661
363	660
364	659
365	658
366	657
367	656
368	655
369	654
370	653
371	652
372	651
373	650
374	649
375	648
376	647
377	646
378	645
379	644
380	643
381	642
382	641
383	640
384	639
385	638
386	637
387	636
388	635
389	634
390	633
391	632
392	631
393	630
394	629
395	628
396	627
397	626
398	625
399	624
400	623
401	622
402	621
403	620
404	619
405	618
406	617
407	616
408	615
409	614
410	613
411	612
412	611
413	610
414	609
415	608
416	607
417	606
418	605
419	604
420	603
421	602
422	601
423	600
424	599
425	598
426	597
427	596
428	595
429	594
430	593
431	592
432	591
433	590
434	589
435	588
436	587
437	586
438	585
439	584
440	583
441	582
442	581
443	580
444	579
445	578
446	577
447	576
448	575
449	574
450	573
451	572
452	571
453	570
454	569
455	568
456	567
457	566
458	565
459	564
460	563
461	562
462	561
463	560
464	559
465	558
466	557
467	556
468	555
469	554
470	553
471	552
472	551
473	550
474	549
475	548
476	547
477	546
478	545
479	544
480	543
481	542
482	541
483	540
484	539
485	538
486	537
487	536
488	535
489	534
490	533
491	532
492	531
493	530
494	529
495	528
496	527
497	526
498	525
499	524
500	523
501	522
502	521
503	520
504	519
505	518
506	517
507	516
508	515
509	514
510	513
511	512
512	511
513	510
514	509
515	508
516	507
517	506
518	505
519	504
520	503
521	502
522	501
523	500
524	499
525	498
526	497
527	496
528	495
529	494
530	493
531	492
532	491
533	490
534	489
535	488
536	487
537	486
538	485
539	484
540	483
541	482
542	481
543	480
544	479
545	478
546	477
547	476
548	475
549	474
550	473
551	472
552	471
553	470
554	469
555	468
556	467
557	466
558	465
559	464
560	463
561	462
562	461
563	460
564	459
565	458
566	457
567	456
568	455
569	454
570	453
571	452
572	451
573	450
574	449
575	448
576	447
577	446
578	445
579	444
580	443
581	442
582	441
583	440
584	439
585	438
586	437
587	436
588	435
589	434
590	433
591	432
592	431
593	430
594	429
595	428
596	427
597	426
598	425
599	424
600	423
601	422
602	421
603	420
604	419
605	418
606	417
607	416
608	415
609	414
610	413
611	412
612	411
613	410
614	409
615	408
616	407
617	406
618	405
619	404
620	403
621	402
622	401
623	400
624	399
625	398
626	397
627	396
628	395
629	394
630	393
631	392
632	391
633	390
634	389
635	388
636	387
637	386
638	385
639	384
640	383
641	382
642	381
643	380
644	379
645	378
646	377
647	376
648	375
649	374
650	373
651	372
652	371
653	370
654	369
655	368
656	367
657	366
658	365
659	364
660	363
661	362
662	361
663	360
664	359
665	358
666	357
667	356
668	355
669	354
670	353
671	352
672	351
673	350
674	349
675	348
676	347
677	346
678	345
679	344
680	343
681	342
682	341
683	340
684	339
685	338
686	337
687	336
688	335
689	334
690	333
691	332
692	331
693	330
694	329
695	328
696	327
697	326
698	325
699	324
700	323
701	322
702	321
703	320
704	319
705	318
706	317
707	316
708	315
709	314
710	313
711	312
712	311
713	310
714	309
715	308
716	307
717	306
718	305
719	304
720	303
721	302
722	301
723	300
724	299
725	298
726	297
727	296
728	295
729	294
730	293
731	292
732	291
733	290
734	289
735	288
736	287
737	286
738	285
739	284
740	283
741	282
742	281
743	280
744	279
745	278
746	277
747	276
748	275
749	274
750	273
751	272
752	271
753	270
754	269
755	268
756	267
757	266
758	265
759	264
760	263
761	262
762	261
763	260
764	259
765	258
766	257
767	256
768	255
769	254
770	253
771	252
772	251
773	250
774	249
775	248
776	247
777	246
778	245
779	244
780	243
781	242
782	241
783	240
784	239
785	238
786	237
787	236
788	235
789	234
790	233
791	232
792	231
793	230
794	229
795	228
796	227
797	226
798	225
799	224
800	223
801	222
802	221
803	220
804	219
805	218
806	217
807	216
808	215
809	214
810	213
811	212
812	211
813	210
814	209
815	208
816	207
817	206
818	205
819	204
820	203
821	202
822	201
823	200
824	199
825	198
826	197
827	196
828	195
829	194
830	193
831	192
832	191
833	190
834	189
835	188
836	187
837	186
838	185
839	184
840	183
841	182
842	181
843	180
844	179
845	178
846	177
847	176
848	175
849	174
850	173
851	172
852	171
853	170
854	169
855	168
856	167
857	166
858	165
859	164
860	163
861	162
862	161
863	160
864	159
865	158
866	157
867	156
868	155
869	154
870	153
871	152
872	151
873	150
874	149
875	148
876	147
877	146
878	145
879	144
880	143
881	142
882	141
883	140
884	139
885	138
886	137
887	136
888	135
889	134
890	133
891	132
892	131
893	130
894	129
895	128
896	127
897	126
898	125
899	124
900	123
901	122
902	121
903	120
904	119
905	118
906	117
907	116
908	115
909	114
910	113
911	112
912	111
913	110
914	109
915	108
916	107
917	106
918	105
919	104
920	103
921	102
922	101
923	100
924	99
925	98
926	97
927	96
928	95
929	94
930	93
931	92
932	91
933	90
934	89
935	88
936	87
937	86
938	85
939	84
940	83
941	82
942	81
943	80
944	79
945	78
946	77
947	76
948	75
949	74
950	73
951	72
952	71
953	70
954	69
955	68
956	67
957	66
958	65
959	64
960	63
961	62
962	61
963	60
964	59
965	58
966	57
967	56
968	55
969	54
970	53
971	52
972	51
973	50
974	49
975	48
976	47
977	46
978	45
979	44
980	43
981	42
982	41
983	40
984	39
985	38
986	37
987	36
988	35
989	34
990	33
991	32
992	31
993	30
994	29
995	28
996	27
997	26
998	25
999	24
1000	23
1001	22
1002	21
1003	20
1004	19
1005	18
1006	17
1007	16
1008	15
1009	14
1010	13
1011	12
1012	11
1013	10
1014	9
1015	8
1016	7
1017	6
1018	5
1019	4
1020	3
1021	2
1022	1
1023	0
